target_date,lead_months,point_id,series_id,input_kind,scenario,model_family,model,feature_set,y_hat,dy_hat
2028-06-01,54,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2430671602487564
2028-07-01,55,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.150887794268884,-0.0189004447311162
2028-08-01,56,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2807773053646087
2028-09-01,57,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0213898755609989
2028-10-01,58,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.4958034753799438
2028-11-01,59,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.489952087402344
2028-12-01,60,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.699681282043457
2029-01-01,61,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.4436705112457275
2029-02-01,62,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.2008907794952397
2029-03-01,63,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.829874038696289
2029-04-01,64,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.442124366760254
2029-05-01,65,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.9444485306739808
2029-06-01,66,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0768728926777839
2029-07-01,67,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.071200780570507
2029-08-01,68,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.3288436532020569
2029-09-01,69,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.112598491308844,-0.0571897476911544
2029-10-01,70,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.7349708080291748
2029-11-01,71,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.480920791625977
2029-12-01,72,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.986149311065674
2030-01-01,73,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.86536192893982
2030-02-01,74,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.985085248947144
2030-03-01,75,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.64939022064209
2030-04-01,76,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.425281047821045
2030-05-01,77,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.0147870779037476
2030-06-01,78,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.493875503540039
2030-07-01,79,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.16793816309665,-0.0018500759033486
2030-08-01,80,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2183745205402374
2030-09-01,81,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.024878617376089
2030-10-01,82,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.3571217060089111
2030-11-01,83,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.880836248397827
2030-12-01,84,08.10.008,Aquifer__08.10.008,Aquifer,Base,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.827181339263916
2024-01-01,1,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,5.289517050264038,2.086728811264038
2024-02-01,2,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,5.678767209527649,0.3892501592636108
2024-03-01,3,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.044564729211487,2.365797519683838
2024-04-01,4,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.132440892634548,0.0878761634230613
2024-05-01,5,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.481643853364147,0.349202960729599
2024-06-01,6,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.210741428313412,-0.2709024250507355
2024-07-01,7,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.175721404729046,-0.0350200235843658
2024-08-01,8,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,7.357387898144879,-0.8183335065841675
2024-09-01,9,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,7.217295748768009,-0.1400921493768692
2024-10-01,10,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,7.946775061664738,0.7294793128967285
2024-11-01,11,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,7.671926123676457,-0.2748489379882812
2024-12-01,12,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,7.942024035034336,0.2700979113578796
2025-01-01,13,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.206336928186573,0.2643128931522369
2025-02-01,14,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.443055404005207,0.236718475818634
2025-03-01,15,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.1426454782485962
2025-04-01,16,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.3781391382217407
2025-05-01,17,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.5132662653923035
2025-06-01,18,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.133171082881844,-0.0366171561181545
2025-07-01,19,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.164174852368989,0.0310037694871425
2025-08-01,20,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.99340301513449,-0.170771837234497
2025-09-01,21,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,8.906666723487533,-0.0867362916469574
2025-10-01,22,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.524320363998413
2025-11-01,23,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.0173686742782593
2025-12-01,24,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.3529518842697144
2026-01-01,25,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.9234989881515504
2026-02-01,26,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.9636603593826294
2026-03-01,27,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.842728614807129
2026-04-01,28,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.6270282864570618
2026-05-01,29,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0630285218358039
2026-06-01,30,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0437121503055095
2026-07-01,31,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2538454830646515
2026-08-01,32,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1112498193979263
2026-09-01,33,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.5757430195808411
2026-10-01,34,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.538297414779663
2026-11-01,35,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.786473512649536
2026-12-01,36,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.219961643218994
2027-01-01,37,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.9712750911712649
2027-02-01,38,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.757340669631958
2027-03-01,39,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.0484752655029297
2027-04-01,40,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.7296720147132874
2027-05-01,41,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.4432255029678345
2027-06-01,42,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0027194863650947
2027-07-01,43,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1335677951574325
2027-08-01,44,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.083194253442445,-0.0865939855575561
2027-09-01,45,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.4215817451477051
2027-10-01,46,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.4708251953125
2027-11-01,47,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.684946298599243
2027-12-01,48,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.249478816986084
2028-01-01,49,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.048613309860229
2028-02-01,50,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.8548543453216557
2028-03-01,51,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.509525775909424
2028-04-01,52,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.7436180710792542
2028-05-01,53,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.5079180002212524
2028-06-01,54,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.038387831300497
2028-07-01,55,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.264417827129364
2028-08-01,56,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1310365051031112
2028-09-01,57,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.120126485824585
2028-10-01,58,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.4168546199798584
2028-11-01,59,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.7418670654296875
2028-12-01,60,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.362252712249756
2029-01-01,61,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.158672571182251
2029-02-01,62,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.818248748779297
2029-03-01,63,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.84177303314209
2029-04-01,64,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.7579883933067322
2029-05-01,65,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.5280616879463196
2029-06-01,66,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.4580027163028717
2029-07-01,67,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2211242616176605
2029-08-01,68,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.022622955439246,-0.1471652835607528
2029-09-01,69,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.7690936923027039
2029-10-01,70,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.5064351558685303
2029-11-01,71,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.774575471878052
2029-12-01,72,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.9225399494171143
2030-01-01,73,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.019902467727661
2030-02-01,74,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.94697380065918
2030-03-01,75,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.386815071105957
2030-04-01,76,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.5609944462776184
2030-05-01,77,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.725429356098175
2030-06-01,78,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.010134638287127
2030-07-01,79,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.125524565577507
2030-08-01,80,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1700925230979919
2030-09-01,81,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.4405834972858429
2030-10-01,82,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.376288414001465
2030-11-01,83,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.697864532470703
2030-12-01,84,08.10.008,Aquifer__08.10.008,Aquifer,Desfavorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.4296212196350098
2024-01-01,1,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,5.289517050264038,2.086728811264038
2024-02-01,2,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,5.678767209527649,0.3892501592636108
2024-03-01,3,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.044564729211487,2.365797519683838
2024-04-01,4,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.132440892634548,0.0878761634230613
2024-05-01,5,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.596812544045605,0.4643716514110565
2024-06-01,6,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.313817200837292,-0.282995343208313
2024-07-01,7,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.284349323836722,-0.0294678770005702
2024-08-01,8,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,7.392662288276114,-0.8916870355606079
2024-09-01,9,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,7.274906301525988,-0.1177559867501258
2024-10-01,10,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.004385614422716,0.7294793128967285
2024-11-01,11,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,7.676244223145403,-0.3281413912773132
2024-12-01,12,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,7.946342134503283,0.2700979113578796
2025-01-01,13,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.147361913350977,0.2010197788476944
2025-02-01,14,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.384080389169611,0.236718475818634
2025-03-01,15,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.1640692949295044
2025-04-01,16,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.3781391382217407
2025-05-01,17,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2356715947389602
2025-06-01,18,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1699283123016357
2025-07-01,19,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0365559458732605
2025-08-01,20,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.95549767970816,-0.2142905592918396
2025-09-01,21,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,8.883128499088443,-0.0723691806197166
2025-10-01,22,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.524320363998413
2025-11-01,23,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.0173686742782593
2025-12-01,24,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.3529518842697144
2026-01-01,25,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.9234989881515504
2026-02-01,26,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.9624979496002196
2026-03-01,27,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.836107015609741
2026-04-01,28,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.981124222278595
2026-05-01,29,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2734737694263458
2026-06-01,30,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2798768281936645
2026-07-01,31,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2593976259231567
2026-08-01,32,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.0836183428764343
2026-09-01,33,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.5934905409812927
2026-10-01,34,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.491119146347046
2026-11-01,35,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.7511215209960938
2026-12-01,36,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.219961643218994
2027-01-01,37,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.3280978202819824
2027-02-01,38,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.757340669631958
2027-03-01,39,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.110901355743408
2027-04-01,40,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.8383457064628601
2027-05-01,41,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2770129442214966
2027-06-01,42,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1542029976844787
2027-07-01,43,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1434525102376938
2027-08-01,44,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.039242086408294,-0.1305461525917053
2027-09-01,45,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.4083831310272217
2027-10-01,46,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.4708251953125
2027-11-01,47,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.716814517974853
2027-12-01,48,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.2747583389282227
2028-01-01,49,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.879859447479248
2028-02-01,50,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.8548543453216557
2028-03-01,51,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.5334317684173584
2028-04-01,52,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.6941480040550232
2028-05-01,53,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.4369885623455047
2028-06-01,54,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.1667291969060897
2028-07-01,55,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.2699699699878692
2028-08-01,56,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.058541040867567
2028-09-01,57,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,1.1419918537139893
2028-10-01,58,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.436190605163574
2028-11-01,59,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.78719425201416
2028-12-01,60,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.442534923553467
2029-01-01,61,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.158672571182251
2029-02-01,62,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,2.818248748779297
2029-03-01,63,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,3.758944272994995
2029-04-01,64,08.10.008,Aquifer__08.10.008,Aquifer,Favorable,EXOG,XGB,EXOG_LAG1_ONLY,9.169788239,0.7298851609230042
